date,temp,surface_pressure,total_precipitation_sum,dewpoint_temperature_2m,u_component_of_wind_10m,v_component_of_wind_10m
1958-02-19,26.33504702250167,100811.02555338542,3.0547379878953507e-06,293.2867781321208,-0.2900034586588542,3.5297608772913613
1958-02-20,27.000430679321312,100845.05013020833,1.2386135267661302e-05,294.1351121266683,-0.2533486684163411,3.695725599924723
1958-02-21,27.21503283182784,100874.51171875,3.92794481740566e-06,294.21992683410645,-0.8039900461832682,3.600519816080729
1958-02-22,27.346727625529013,100852.69954427083,1.1351704529261042e-05,294.00976880391437,-0.815026601155599,3.7340065638224282
1958-02-23,27.676659520467126,100910.35953776042,1.292824737220144e-05,294.8020871480306,-1.0379435221354167,3.4075012604395547
1958-02-24,27.52104530334475,100981.85530598958,0.0010257512330440477,294.8770631154378,-0.7982056935628256,3.2918798128763833
1958-02-25,26.92564989725753,100985.70345052083,0.0003467064780124929,294.4319241841634,-0.968234141667684,3.0726731220881143
1958-02-26,27.237749354044638,100976.1953125,5.837320163237791e-06,293.8574638366699,-1.803674340248108,2.093818505605062
1958-02-27,26.703414535522484,100916.50423177083,8.286535739898682e-05,294.00620969136554,-1.726583202679952,2.386784871419271
1958-02-28,27.205284372965536,100782.54638671875,3.9209889450830815e-06,293.83606719970703,-0.5654410918553671,2.9898618857065835
1958-03-01,27.748482640584314,100752.30208333333,3.6656856536865234e-06,294.8496570587158,-0.33672332763671875,3.587693730990092
1958-03-02,28.085634485880576,100820.61360677083,5.577802647849239e-05,294.95556259155273,-0.8735378583272299,2.817262808481852
1958-03-03,26.968018468221032,100950.66878255208,5.989372675685445e-05,294.62656275431317,-1.476650873819987,2.1808683474858603
1958-03-04,26.556275304158532,101002.28597005208,1.2959533250977984e-06,293.79269154866535,-1.7270069122314453,1.0695947011311848
1958-03-05,26.514852142334007,101000.4931640625,1.0967254588933883e-06,293.7602933247884,-1.9249076843261719,-0.4736869732538859
1958-03-06,26.810828781127952,101093.607421875,4.529905709205195e-06,293.7764949798584,-1.9458361864089966,-1.1957674026489258
1958-03-07,27.162709808349632,101108.87711588542,4.042229420520016e-06,294.315865834554,-1.9255924224853516,-1.345532496770223
1958-03-08,27.078837966918968,100969.49235026042,1.7881393432617188e-07,293.72216796875,-1.5665728251139324,-1.1600374778111775
1958-03-09,26.222671763102255,100864.69970703125,8.124112980567588e-06,293.61121304829913,-1.2296368678410847,0.495242436726888
1958-03-10,27.640370941162132,100789.47249348958,0.0002399832010269165,294.6221097310384,-1.6123263041178386,1.6638509432474773
1958-03-11,28.161251958211267,100818.81396484375,0.00012773573388358272,295.8605098724365,-1.4712320963541667,1.6677294572194417
1958-03-12,28.390704091389978,100788.10026041667,0.0004964917898178101,296.26270484924316,-1.0602785746256511,2.3748462200164795
1958-03-13,28.14983965555831,100671.72916666667,0.0006792744097765535,296.5364793141683,-0.8018919626871744,2.650032083193461
1958-03-14,28.341566340128622,100599.173828125,0.00010663976598834779,296.1163444519043,-1.14862060546875,1.9849026600519817
1958-03-15,27.822100575764978,100821.39208984375,0.0015342414378096692,296.8864377339681,-1.2370618184407551,0.9341195424397787
1958-03-16,28.059360758463583,100880.466796875,9.04492134168322e-06,293.8211142222087,-1.2406330108642578,0.8698426485061646
1958-03-17,27.882405853271507,100830.94352213542,0.0,294.367680867513,-1.0029894510904949,1.3836097717285156
1958-03-18,27.831728871663415,100693.38297526042,8.583068620282575e-07,294.1181055704753,-0.5602931976318359,2.2532527844111123
1958-03-19,28.265378570556663,100641.68896484375,1.3085272030366468e-06,292.48280080159503,-0.5342121124267578,2.891655206680298
1958-03-20,27.62925745646163,100732.9716796875,2.5600019739613344e-06,293.29253069559735,-0.6164143880208334,2.6165253718694053
1958-03-21,26.892500178019247,100804.51481119792,1.7106523273469065e-06,293.1356684366862,-1.0961507161458333,2.525696595509847
1958-03-22,27.915278371175134,100766.79475911458,1.2174248695373535e-05,293.458735148112,-0.8626251220703125,3.44196883837382
1958-03-23,28.06060117085775,100871.05240885417,0.0026760250329971313,296.2153205871582,-1.2078526814778645,2.1614962816238403
